system,feature,feature_type,n_clusterA,n_clusterB,mean_clusterA,mean_clusterB,effect_size,effect_ci_low,effect_ci_high,p_value,fdr_q_value,significant_at_q05
rna,CNTD1,continuous,42,59,0.0320725819810015,-0.0228313295457976,0.0,0.0,0.0,0.4977272374588182,0.9998068969937074,False
rna,KDM1B,continuous,42,59,-0.0418250560242053,0.0297737686951969,0.0826067918959554,-0.0914720089643154,0.2308496870123695,0.6149324891569325,0.9998068969937074,False
rna,PSEN2,continuous,42,59,0.099917878735627,-0.0711279814728192,-0.0542282914572754,-0.2202854181283992,0.1315351363283246,0.8014242456179285,0.9998068969937074,False
rna,B4GALT3,continuous,42,59,0.041641889244088,-0.029643378783927,-0.0832975291246672,-0.2867730488741423,0.1013611610926414,0.6517614734903026,0.9998068969937074,False
rna,GRM1,continuous,42,59,-0.1021525502677831,0.0727187645974049,0.0,0.0,0.0,0.4637751287492774,0.9998068969937074,False
rna,BORA,continuous,42,59,-0.0109551513256168,0.0077985822995916,0.0313639225592502,-0.1329327544006253,0.196789778134481,0.822778948841024,0.9998068969937074,False
rna,PCDH1,continuous,42,59,0.0879677111558711,-0.0626210825177387,-0.0665978830721636,-0.2990118862926131,0.0,0.4573717876951613,0.9998068969937074,False
rna,ANTKMT,continuous,42,59,-0.091527671701952,0.0651552917200335,0.1676367853067145,0.0061318373187874,0.3199436185490503,0.3029611819410579,0.9998068969937074,False
rna,DPY19L4,continuous,42,59,-0.0026611213253155,0.0018943575536143,0.1047120688806204,-0.0518845336200552,0.2544674696759327,0.5790973458399327,0.9998068969937074,False
rna,COL4A2,continuous,42,59,-0.0490746943628183,0.0349345281904808,0.0,0.0,0.0,0.5962740366612471,0.9998068969937074,False
rna,USP14,continuous,42,59,0.039490487612756,-0.028111872537894,-0.0593030608458165,-0.1254907501972855,0.0256930205713279,0.4672639036941338,0.9998068969937074,False
rna,LIPC,continuous,42,59,-0.0258251668930013,0.0183840171102721,0.0,-0.0760918065519065,0.2144586905347245,0.7398710027032683,0.9998068969937074,False
rna,CCDC7,continuous,42,59,0.0717025848992193,-0.0510425180638511,-0.1512843733971163,-0.2843863366282347,0.0031054238194608,0.3451684195009445,0.9998068969937074,False
rna,CAMTA1,continuous,42,59,0.1423092280983595,-0.1013048742395101,-0.3496023267065757,-0.5157393862226096,-0.1693387766170113,0.065305259409283,0.9998068969937074,False
rna,EPHA4,continuous,42,59,-0.1761388184789999,0.1253869555274237,0.2919619209674705,0.1494119964406666,0.4540430281603838,0.0585459230903246,0.9998068969937074,False
rna,NDUFA4,continuous,42,59,0.1951444746183228,-0.138916405660501,-0.2808690689200501,-0.4457866784051668,-0.1047537879699935,0.1122364718314394,0.9998068969937074,False
rna,ERVW-1,continuous,42,59,-0.100070843341063,0.0712368715309262,0.0,0.0,0.0,0.6881536905134933,0.9998068969937074,False
rna,PAPOLG,continuous,42,59,0.0833829987124141,-0.0593573889139219,0.1107286323320952,-0.0007841740709798,0.2155457582875128,0.3434107104604668,0.9998068969937074,False
rna,UTS2B,continuous,42,59,-0.0765799183768635,0.0545145181665808,0.0,0.0,0.0209168962276076,0.3796011007947627,0.9998068969937074,False
rna,UGGT2,continuous,42,59,0.1103463937466301,-0.0785516701247197,-0.0638219010925797,-0.4130713025900903,0.0,0.3793215742421141,0.9998068969937074,False
rna,PML,continuous,42,59,0.0607009247838396,-0.0432108278122248,0.0581915059011626,-0.0528589328235566,0.1709763378238904,0.6173918146579986,0.9998068969937074,False
rna,EIF5B,continuous,42,59,0.0683599670517626,-0.0486630273927802,-0.1469263753199934,-0.2881403590893677,0.007475029207639,0.3576465685912833,0.9998068969937074,False
rna,JTB,continuous,42,59,-0.0948964290985044,0.067553390205715,0.1174978896762441,-0.0662377498663649,0.3082338813653456,0.5557787450909073,0.9998068969937074,False
rna,EMSY,continuous,42,59,-0.0932752630640955,0.0663993398083392,0.1302127372003441,-0.0053349392329339,0.2686585701833153,0.3469458967994366,0.9998068969937074,False
rna,NETO1,continuous,42,59,-0.0979146567471177,0.0697019590403211,0.0,0.0,0.0,0.6451073095403448,0.9998068969937074,False
rna,ANP32E,continuous,42,59,0.0234656673669045,-0.0167043733798304,-0.0842867196319358,-0.2133033401173973,0.0439286830138156,0.5465727636398263,0.9998068969937074,False
rna,DGCR6,continuous,42,59,-0.0743581258032954,0.0529329031142102,0.0,0.0,0.0,0.7047890525239571,0.9998068969937074,False
rna,THRAP3,continuous,42,59,-0.0328643690670837,0.0233949745901273,-0.0557216477254864,-0.2128150045270663,0.1565441615155556,0.8014299074420181,0.9998068969937074,False
rna,PPIF,continuous,42,59,0.1297342387154596,-0.0923531868821915,-0.1250879705516742,-0.2843440021192929,0.0265277972047139,0.4301455921160488,0.9998068969937074,False
rna,EIF2AK2,continuous,42,59,0.0216525003222656,-0.015413644297206,-0.0425762684694999,-0.1813874924622645,0.0930681374534989,0.7460543620564786,0.9998068969937074,False
rna,ULK2,continuous,42,59,0.1147158979858054,-0.0816621646678615,-0.1339037786327329,-0.3283689003925876,0.0441743126814727,0.4443285004911353,0.9998068969937074,False
rna,DCAF4,continuous,42,59,-0.0496914886672991,0.0353736021021451,0.1846002318535936,0.017769719069659,0.3310305775821354,0.271647601286069,0.9998068969937074,False
rna,LDHA,continuous,42,59,0.1514505272960727,-0.1078122397700856,-0.3033048420933149,-0.4382823802807524,-0.1786915448069375,0.0281944993269038,0.9998068969937074,False
rna,POLR2J3,continuous,42,59,-0.1196633559693707,0.0851840839103995,0.2081633124018299,0.0,0.3869959151170165,0.289976173917064,0.9998068969937074,False
rna,RPP30,continuous,42,59,0.1551421992947941,-0.1104402096674805,-0.3084793808249069,-0.4965757666968355,-0.1375216011585613,0.0704959040797345,0.9998068969937074,False
rna,RAB37,continuous,42,59,-0.0554320253132303,0.0394600858161979,0.0927332174306643,-0.1250936482734264,0.2952433457692359,0.6517614734903026,0.9998068969937074,False
rna,MTARC2,continuous,42,59,0.1859871921444817,-0.1323976622045463,-0.265233610330391,-0.5884646474359442,-0.0123300173594302,0.1020692210662456,0.9998068969937074,False
rna,DNAH11,continuous,42,59,-0.0591394326060546,0.0420992571093947,0.0,0.0,0.0,0.5954908735569044,0.9998068969937074,False
rna,CARNMT1,continuous,42,59,-0.0160329849885466,0.0114133113477789,0.1228036153045142,-0.021458342049978,0.2554379684010482,0.4402689131991028,0.9998068969937074,False
rna,LILRA5,continuous,42,59,0.1576159918916828,-0.1122012145669606,-0.1839558890439895,-0.3993437488423691,0.024444752438922,0.402494301766734,0.9998068969937074,False
rna,TMEM155,continuous,42,59,0.0798523762254497,-0.0568440644316759,0.0,0.0,0.0,0.1123217020376647,0.9998068969937074,False
rna,KIAA0930,continuous,42,59,-0.2214369927843779,0.1576331135075233,0.3295177085083211,0.1217976521021629,0.5143435075226922,0.0988951838500323,0.9998068969937074,False
rna,TRIM24,continuous,42,59,0.1102619967089686,-0.0784915908775709,-0.1356504447312783,-0.2564461131132161,0.0,0.3244543531152649,0.9998068969937074,False
rna,C6orf223,continuous,42,59,-0.1365344666627077,0.0971940271158258,0.0,0.0,0.0,0.6368647023577787,0.9998068969937074,False
rna,GRHPR,continuous,42,59,0.1778681016033495,-0.1266179706328929,-0.3464274472359026,-0.5495729243251859,-0.1516191136137576,0.1003119469439894,0.9998068969937074,False
rna,KRTCAP3,continuous,42,59,-0.0305328017183767,0.0217352147825733,0.0361783567353885,-0.1149062868339677,0.2593505418743544,0.7588851449910157,0.9998068969937074,False
rna,TCEA1,continuous,42,59,-0.0982250844733624,0.0699229414895122,0.099728565018182,-0.0091526468532131,0.2291576564242137,0.3796633248384586,0.9998068969937074,False
rna,SAE1,continuous,42,59,-0.0987257559316657,0.0702793516801687,0.0942619992754899,-0.0724241176991387,0.2672700251766989,0.622253947364444,0.9998068969937074,False
rna,GOLGA8A,continuous,42,59,-0.200254225670584,0.1425538555621106,0.2861194721542577,0.1046905080491166,0.4572481320572049,0.1431291202561644,0.9998068969937074,False
rna,RNFT2,continuous,42,59,0.1919607674507781,-0.1366500378463166,-0.3844814221400819,-0.5438823734891922,-0.1160207488536508,0.0837567420697115,0.9998068969937074,False
rna,MTSS1,continuous,42,59,-0.007443817927397,0.0052989890330622,-0.0710259478841326,-0.2660604721318974,0.1231731594442928,0.6517614734903026,0.9998068969937074,False
rna,IGSF10,continuous,42,59,-0.1498837547465906,0.1066969101585899,0.0,0.0,0.0,0.4622409121469505,0.9998068969937074,False
rna,MSTO1,continuous,42,59,0.0269046821710848,-0.0191524856133146,0.0622534496173039,-0.1141187091076754,0.2510425406428483,0.7434228906227797,0.9998068969937074,False
rna,NUP160,continuous,42,59,0.013541486519496,-0.0096397022681158,0.118720196256597,-0.0133553229826346,0.2432742822953594,0.3759370895373515,0.9998068969937074,False
rna,DALRD3,continuous,42,59,-0.0302924338365161,0.0215641054429437,0.0347320078637037,-0.0634737415783556,0.1322006338501522,0.7408433786692328,0.9998068969937074,False
rna,NCDN,continuous,42,59,-0.1275428188240749,0.0907931930612058,0.2903767617101576,0.1409691253371006,0.4573761457979868,0.0862093478026664,0.9998068969937074,False
rna,RRP9,continuous,42,59,0.0437572210218277,-0.0311492081850298,0.0467438282508769,-0.0634989953861946,0.1545552255521434,0.6894138428630529,0.9998068969937074,False
rna,CFL2,continuous,42,59,0.0956803988757442,-0.0681114703861231,-0.107111798814632,-0.2856549913977428,0.0483481873644616,0.4928673745145222,0.9998068969937074,False
rna,RUFY2,continuous,42,59,0.0482105041440045,-0.0343193419330201,-0.0439605421762472,-0.1914719113581023,0.071893208123976,0.7304504267346398,0.9998068969937074,False
rna,ZNF556,continuous,42,59,0.1335669477230905,-0.0950815560062677,0.0,0.0,0.0,0.1354650371390692,0.9998068969937074,False
rna,CDC42EP3,continuous,42,59,-0.0206121261301939,0.014673038940138,-0.0828671793192728,-0.2999159747444989,0.1104535477436261,0.6029104199602637,0.9998068969937074,False
rna,EHF,continuous,42,59,-0.1829313650303725,0.1302223276487397,0.0,0.0,0.0,0.3779125827294392,0.9998068969937074,False
rna,KATNA1,continuous,42,59,0.2044217803396146,-0.145520589394302,-0.0746902821684013,-0.1652014156721824,0.0001417136565995,0.332997485619238,0.9998068969937074,False
rna,NIF3L1,continuous,42,59,0.0296897739211069,-0.021135093299771,0.0897143947161051,-0.0250053590440506,0.1993030677312664,0.4464280734258558,0.9998068969937074,False
rna,ZNF207,continuous,42,59,-0.0100596076241684,0.0071610766138148,-0.0653467160646859,-0.1691477906802712,0.0397018685283379,0.5511663028018926,0.9998068969937074,False
rna,RITA1,continuous,42,59,0.1403395289088411,-0.0999027154944293,-0.0616040230508443,-0.1662578347796775,0.046780411622103,0.5933369484220409,0.9998068969937074,False
rna,UGCG,continuous,42,59,0.0399335008499997,-0.0284272378932201,-0.1068985167228858,-0.2627717483291371,0.0526899836588498,0.4973284295542284,0.9998068969937074,False
rna,MS4A4A,continuous,42,59,0.2086044817472023,-0.1484981056505508,-0.2619070919619807,-0.4508718784629966,-0.1102166746130354,0.1031929844734925,0.9998068969937074,False
rna,GEN1,continuous,42,59,-0.1641988721386929,0.1168873327089,0.027844520003314,0.0,0.2720689547783292,0.3224789852948043,0.9998068969937074,False
rna,DGKI,continuous,42,59,0.1956249416711659,-0.1392584330540503,0.0,0.0,0.0,0.1989228735239925,0.9998068969937074,False
rna,MAJIN,continuous,42,59,-0.1061363349415693,0.0755546791109475,0.0,0.0,0.0,0.6923786988186185,0.9998068969937074,False
rna,HPN,continuous,42,59,0.0415725070169214,-0.0295939880459439,0.0,0.0,0.0,0.2029471719660575,0.9998068969937074,False
rna,TBC1D31,continuous,42,59,0.0088992005749449,-0.0063350241380963,-0.0379150593840894,-0.1851955323355748,0.1117142939195822,0.7801976067819019,0.9998068969937074,False
rna,C5,continuous,42,59,0.0670575469206896,-0.0477358808587961,0.0,-0.1992911543656907,0.0,0.6436212781686645,0.9998068969937074,False
rna,RPL39,continuous,42,59,-0.1247480847882688,0.0888037213746997,0.2527238882006193,0.058349456187936,0.4579953048675871,0.20119449217724,0.9998068969937074,False
rna,OSBPL2,continuous,42,59,0.0188926366672893,-0.0134489955936636,0.0463873722057655,-0.0880446933959718,0.1745056189127952,0.7278690553092153,0.9998068969937074,False
rna,MFSD13A,continuous,42,59,-0.0433142771204726,0.0308338921874552,0.0514262580025845,-0.0750120296850174,0.1982483341232392,0.7304504267346398,0.9998068969937074,False
rna,TIGD5,continuous,42,59,0.0727305458742152,-0.0517742868935092,-0.0153048349290175,-0.3769708387852233,0.0,0.4582357179625717,0.9998068969937074,False
rna,TAC4,continuous,42,59,0.0164850811554604,-0.0117351425174464,0.0,0.0,0.0,0.6578306012955346,0.9998068969937074,False
rna,CMC1,continuous,42,59,0.0887080898597071,-0.0631481317645373,-0.1375001112957636,-0.3114725212261629,0.0496674491034019,0.5061038141561631,0.9998068969937074,False
rna,ULK4,continuous,42,59,-0.0250486316937294,0.0178312293412988,0.0490267899379166,-0.1353753621408348,0.2069019502787304,0.7643810136817576,0.9998068969937074,False
rna,SRC,continuous,42,59,-0.0803845878531661,0.0572229269463215,0.0613793603583075,-0.1365153345661585,0.2387414888343153,0.7565110287291523,0.9998068969937074,False
rna,ZNF830,continuous,42,59,0.1034729996678616,-0.0736587455262744,-0.0512906113205534,-0.197715797415748,0.1108678750773553,0.7696452676285691,0.9998068969937074,False
rna,ARHGAP44,continuous,42,59,0.0647509590571466,-0.0460939030576298,0.0,0.0,0.0,0.3131040148159042,0.9998068969937074,False
rna,GUCD1,continuous,42,59,0.082861738976289,-0.0589863226610871,0.0893836603606111,-0.008094261797394,0.1844309161408202,0.3909762272921616,0.9998068969937074,False
rna,CNBD2,continuous,42,59,0.1314333381481958,-0.093562715291936,-0.1308224231568183,-0.3126941078159242,0.0307462770107908,0.402494301766734,0.9998068969937074,False
rna,SLC3A1,continuous,42,59,-0.172994259445533,0.123148455876481,0.0,0.0,0.0,0.5182696498969348,0.9998068969937074,False
rna,PDGFRB,continuous,42,59,0.0854514676309053,-0.0608298583135257,-0.0783693755003473,-0.357082502795506,0.0332437802682042,0.531930541636089,0.9998068969937074,False
rna,SULF2,continuous,42,59,-0.020116723810623,0.0143203796617994,0.0350945073492771,-0.1200632051172383,0.2315124859849622,0.8121011322753462,0.9998068969937074,False
rna,SLC41A1,continuous,42,59,-0.013363983165208,0.0095133439481141,0.0814267635240448,-0.1054507743741429,0.24427971236793,0.6617191106537454,0.9998068969937074,False
rna,RICTOR,continuous,42,59,-0.1599238956458516,0.1138441291038266,0.0992519536097618,-0.0358637758142142,0.2362487445902129,0.5216511024686139,0.9998068969937074,False
rna,NFIC,continuous,42,59,-0.0060355371186023,0.0042964840505304,0.049244013185116,-0.0975416716885512,0.2058987578941221,0.7907956022668706,0.9998068969937074,False
rna,VPS29,continuous,42,59,0.2523651729615334,-0.1796497841421084,-0.4813067578360507,-0.6629379209846012,-0.2705268634152376,0.0189681345261267,0.9998068969937074,False
rna,EYA3,continuous,42,59,0.128183431970153,-0.0912492227584139,-0.0501247273189578,-0.2245778752718217,0.121273129906698,0.7801976067819019,0.9998068969937074,False
rna,NPIPB5,continuous,42,59,-0.0648433019481865,0.0461596386749803,0.0,0.0,0.0,0.8246311072662095,0.9998068969937074,False
rna,RUNDC3A,continuous,42,59,-0.0068584970624367,0.0048823199427516,0.0,0.0,0.0,0.5577729056564155,0.9998068969937074,False
rna,IGBP1,continuous,42,59,0.0726282959852386,-0.0517014988369495,-0.0896843678091118,-0.2251855761924283,0.0562992075204986,0.5419982673201187,0.9998068969937074,False
rna,ADGRA2,continuous,42,59,-0.0113411710142575,0.0080733759762511,0.0,0.0,0.0,0.8346056826672585,0.9998068969937074,False
rna,ACOXL,continuous,42,59,-0.2003945092967839,0.1426537184824563,0.0,0.0,0.0,0.3893731287953785,0.9998068969937074,False
rna,ZNF442,continuous,42,59,0.1110521800871778,-0.0790540942993469,0.0,-0.1667220120339132,0.0,0.2429890345650077,0.9998068969937074,False
rna,FOXP4,continuous,42,59,0.1008399236950527,-0.0717843524608849,-0.2780383114241582,-0.4561648720491498,-0.1077537554731811,0.1185666175218782,0.9998068969937074,False
rna,SLC16A5,continuous,42,59,0.0628775627994784,-0.0447602989420016,-0.0727168272363164,-0.2540450230817177,0.0748600174327067,0.6716363229710843,0.9998068969937074,False
rna,RTCA,continuous,42,59,0.020456531747343,-0.0145622768370916,0.049110642144444,-0.0475570913527099,0.1411843523326569,0.5885828969040956,0.9998068969937074,False
rna,IARS1,continuous,42,59,-0.0414461655949608,0.0295040500845484,0.215680598903405,0.1049401774223897,0.3566312862723513,0.0683804098410409,0.9998068969937074,False
rna,ZNF681,continuous,42,59,-0.0640604555900625,0.0456023582166547,0.0367439209094568,-0.0900305896627928,0.2244465639558911,0.7224183240571972,0.9998068969937074,False
rna,AC008770.1,continuous,42,59,-0.0832332693479066,0.0592508019086788,0.0,0.0,0.0,0.665669954472964,0.9998068969937074,False
rna,HNRNPUL1,continuous,42,59,0.0961508263714945,-0.0684463509763182,-0.0479449828062962,-0.1325154470982446,0.0287222782775977,0.5557787450909073,0.9998068969937074,False
rna,CXCL12,continuous,42,59,0.0213722032344354,-0.0152141107770556,0.0,0.0,0.0,0.1377140682617839,0.9998068969937074,False
rna,PSMA2,continuous,42,59,0.2105658819897356,-0.1498943566706593,-0.3652502476075109,-0.5363288303478616,-0.1704705318832984,0.0715736150363435,0.9998068969937074,False
rna,EIF1AX,continuous,42,59,0.1060401653934142,-0.0754862194325998,-0.0334880105839263,-0.137367783433655,0.06545127415462,0.6667261593214768,0.9998068969937074,False
rna,CCDC149,continuous,42,59,0.1191107744847984,-0.0847907208196869,-0.2366134113783231,-0.4220515482659832,-0.0572154683895271,0.1926095386731819,0.9998068969937074,False
rna,MAPKAPK3,continuous,42,59,0.0714626544288962,-0.050871720101926,-0.1437183674473161,-0.3591078225255463,0.059840015004225,0.4843219083131029,0.9998068969937074,False
rna,TRIM11,continuous,42,59,0.0449771248829461,-0.0320176143234532,0.0461100320205997,-0.1152548475619438,0.1990475311088331,0.8121011322753462,0.9998068969937074,False
rna,ZNF529,continuous,42,59,0.1188487651153593,-0.0846042056753405,-0.0471992932401377,-0.2030547965901344,0.0748948228193211,0.6616710606801084,0.9998068969937074,False
